MerchantProductID;Title;ProductURL;Price;Description;ImageURL;Brand;MPN;SKU;Availability;MerchantCategory;ShippingWeight;Condition;B_Category ;custom_label_1;custom_label_2;custom_label_3
2208;13" Magnetic Knife Holder, Plastic Base;https://www.forthechef.com/13-magnetic-knife-holder-plastic-base.html;9.99 USD;Organize your fine cutlery in a safe and efficient manner by mounting this sleek black magnetic knife bar above your countertop. This black magnetic knife bar can be mounted on any surface to store small paring knives for quick, convenient use or showcase fine cutlery. Equipped with dual magnetic strips to securely hold the knives in place, this knife bar will help clear up any work space for the home chef. Designed with the home chef in mind, this sleek magnetic knife can easily be mounted on most surfaces and best complements modern kitchens. This magnetic knife bar is available in three different sizes to accommodate various food preparation needs. ;https://www.forthechef.com/media/catalog/product/6/4/642007803.jpg;FortheChef;PMB-13;642007803;in stock;Cutlery > Knife Storage, Jet Kitchen Knives & Sharpeners;0.86 lbs;new;5157;Cutlery > Knife Storage, Jet Kitchen Knives & Sharpeners;Greater than 2;
2209;18" Magnetic Knife Holder, Plastic Base;https://www.forthechef.com/18-magnetic-knife-holder-plastic-base.html;13.99 USD;Organize your fine cutlery in a safe and efficient manner by mounting this sleek black magnetic knife bar above your countertop. This black magnetic knife bar can be mounted on any surface to store small paring knives for quick, convenient use or showcase fine cutlery. Equipped with dual magnetic strips to securely hold the knives in place, this knife bar will help clear up any work space for the home chef. Designed with the home chef in mind, this sleek magnetic knife can easily be mounted on most surfaces and best complements modern kitchens. This magnetic knife bar is available in three different sizes to accommodate various food preparation needs. ;https://www.forthechef.com/media/catalog/product/6/4/642007810.jpg;FortheChef;PMB-18;642007810;in stock;Cutlery > Knife Storage, Jet Kitchen Knives & Sharpeners;1.40 lbs;new;5157;Cutlery > Knife Storage, Jet Kitchen Knives & Sharpeners;Greater than 10;
2210;24" Magnetic Knife Holder, Plastic Base;https://www.forthechef.com/24-magnetic-knife-holder-plastic-base.html;14.99 USD;Organize your fine cutlery in a safe and efficient manner by mounting this sleek black magnetic knife bar above your countertop. This black magnetic knife bar can be mounted on any surface to store small paring knives for quick, convenient use or showcase fine cutlery. Equipped with dual magnetic strips to securely hold the knives in place, this knife bar will help clear up any work space for the home chef. Designed with the home chef in mind, this sleek magnetic knife can easily be mounted on most surfaces and best complements modern kitchens. This magnetic knife bar is available in three different sizes to accommodate various food preparation needs. ;https://www.forthechef.com/media/catalog/product/6/4/642007827.jpg;FortheChef;PMB-24;642007827;in stock;Cutlery > Knife Storage, Jet Kitchen Knives & Sharpeners;1.87 lbs;new;5157;Cutlery > Knife Storage, Jet Kitchen Knives & Sharpeners;Greater than 10;
2211;Stainless Steel Knife Rack with 7 Slots;https://www.forthechef.com/stainless-steel-knife-rack-with-7-slots.html;16.99 USD;Create a professional workspace in the kitchen by mounting this stainless steel knife rack. Designed to hold seven of your most used knives and two sharpening steels, this knife rack provides quick and easy access. The five center slots are ideal to store your utility knife, paring knife, boning knife, slicer knife, or a bread knife. The two larger slots can accommodate wide blade knives such as cleavers, large chef knives, or a Santoku. Simple, yet stylish, the stainless steel knife rack can be incorporated into any décor. ;https://www.forthechef.com/media/catalog/product/6/4/642001597.jpg;FortheChef;KR-9;642001597;in stock;Cutlery > Knife Storage, Jet Kitchen Knives & Sharpeners;2.16 lbs;new;5157;Cutlery > Knife Storage, Jet Kitchen Knives & Sharpeners;Greater than 10;
2213;White Garnish Cutting Board, 6" x 10" x 1/2";https://www.forthechef.com/white-garnish-cutting-board-6-x-10-x-1-2.html;8.99 USD;Ideal for small kitchen tasks such as chopping fruit or crafting a cocktail garnish, this pristine compact white cutting board is an essential tool for any kitchen.  The non-porous material prevents debris from becoming permanently lodged in small cracks and crevices. or on top of the bar, Since this cutting board seamlessly blends into any decor, you can leave it out on top of the bar, or easily store it away under the counter for later use. ;https://www.forthechef.com/media/catalog/product/6/4/642001771.jpg;FortheChef;CBWT-610;642001771;in stock;Jet Bar Tools, Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;0.86 lbs;new;666;Jet Bar Tools, Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 2;
2214;White Rectangular Cutting Board, 12" x 18" x 1/2";https://www.forthechef.com/white-rectangular-cutting-board-12-x-18-x-1-2.html;15.99 USD;This large white rectangular cutting board is essential for handling large pieces of food such as fish, chicken, spare ribs, and other raw meats. The plastic material prevents juices and other liquids from penetrating the cutting board, eliminating contamination and ensuring an easy clean up. Unlike glass cutting boards and countertops, the polypropylene material will not dull knives. ;https://www.forthechef.com/media/catalog/product/6/4/642001788.jpg;FortheChef;CBWT-1218;642001788;in stock;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;3.56 lbs;new;666;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 10;
2215;White Rectangular Cutting Board, 12" x 18" x 1/2";https://www.forthechef.com/white-rectangular-cutting-board-12-x-18-x-1-2-1.html;19.99 USD;Our generously-sized white rectangular cutting board is ideal for handling large cuts of meat or numerous ingredients at one a time. The plastic material will help preserve the edge of the knife while rapidly slicing and dicing. The non-porous material prevents contamination and is easy to clean up. This white rectangular cutting board offers space, durability and stability. ;https://www.forthechef.com/media/catalog/product/6/4/642001825.jpg;FortheChef;CBH-1218;642001825;in stock;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;5.51 lbs;new;666;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 10;
2216;White Rectangular Cutting Board, 12" x 18" x 1";https://www.forthechef.com/white-rectangular-cutting-board-12-x-18-x-1-3.html;21.99 USD;Prepare a rack of ribs for the neighborhood barbecue with this heavy-duty white rectangular cutting board. This 1" thick board offers more stability while chopping and butchering ingredients. The large surface space is ideal for slicing large roasts or carving a turkey. The plastic construction will not dull the edge of the knife while the non-porous material resists stains and absorption of flavors and odors for easy cleaning. ;https://www.forthechef.com/media/catalog/product/6/4/642001856.jpg;FortheChef;CBXH-1218;642001856;in stock;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;7.02 lbs;new;666;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 10;
2217;White Grooved Rectangular Cutting Board, 12" x 18" x 1/2";https://www.forthechef.com/white-grooved-rectangular-cutting-board-12-x-18-x-1-2.html;16.99 USD;Dice and slice up a juicy pineapple using our plastic cutting board with the built-in well to catch any fruit juice. The non-porous material helps prevent contamination by resisting stains and will not absorb flavors or odors. Safe for you finest blades, the surface will not knives, unlike glass cutting boards and countertops, the surface of this cutting board is safe for your finest blades, as the knife’s edge will be protected. ;https://www.forthechef.com/media/catalog/product/6/4/642025777.jpg;FortheChef;CBI-1218;642025807;in stock;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;3.46 lbs;new;666;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 10;
2218;White Grooved Rectangular Cutting Board, 15" x 20" x 1/2";https://www.forthechef.com/white-grooved-rectangular-cutting-board-15-x-20-x-1-2.html;19.99 USD;With its sleek design and round edges, our generous white grooved cutting board can handle a full range of food preparation tasks. Slice a delicious roast with confidence, as the built-in well surrounding the board is designed to catch juices or fluids. Our cutting boards are gentle on your fine knives and offer higher efficiency when prepping ingredients. With its non-porous material, this cutting board makes cleaning up a quick and easy endeavor. ;https://www.forthechef.com/media/catalog/product/6/4/642025777.jpg;FortheChef;CBI-1520;642025777;in stock;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;5.48 lbs;new;666;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 10;
2219;Hardwood Rectangular Cutting Board, 12" x 18";https://www.forthechef.com/hardwood-rectangular-cutting-board-12-x-18.html;33.99 USD;Beautiful and functional, this wooden cutting board is designed to protect the sharpest blades and is crafted for heavy-duty use. This handsome wood cutting board can be displayed on a countertop as a decorative piece or as a rustic serving piece for breads, cheese, appetizers and even wine. Hand grips are carved out of the sides of the board for easy and convenient serving. ;https://www.forthechef.com/media/catalog/product/6/4/642007438.jpg;FortheChef;WCB-1218;642007438;in stock;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;11.31 lbs;new;666;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 25;
2220;Hardwood Rectangular Cutting Board, 15" x 20";https://www.forthechef.com/hardwood-rectangular-cutting-board-15-x-20.html;41.99 USD;Every hostess knows that presentation is key! This charming wood cutting board makes for a perfect serving piece at wine and cheese parties or soirees alike. The large surface is ideal for slicing larger breads such as baguettes and cutting it into delectable pieces. This thick wood board is durable for everyday use or ideal for a rustic center piece to display a variety of artisanal bread. For convenient serving, hand grips are carved out on each side to easily lift and carry the board from the counter to the table. ;https://www.forthechef.com/media/catalog/product/6/4/642007438.jpg;FortheChef;WCB-1520;642007445;in stock;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;15.63 lbs;new;666;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 25;
2221;Chrome Cutting Board Rack with 6 Slots;https://www.forthechef.com/chrome-cutting-board-rack-with-6-slots.html;16.99 USD;Keep your cutting boards organized with the chrome cutting board rack. The six slotted chrome cutting board rack can be displayed on the counter or used as storage within the cupboard. Utilize it as a drying rack for cutting boards or as a mechanism to hold cook books open while reading recipes. The simple chrome design seamlessly blends into any decor.       *Please note -- this item does not qualify for free shipping. ;https://www.forthechef.com/media/catalog/product/6/4/642001764.jpg;FortheChef;CB-6L;642001764;in stock;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;2.10 lbs;new;666;Jet Cutting Boards, Cutlery > Cutting Boards, Kitchen Tools > Prep Tools > Cutting Boards;Greater than 10;Large
